"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Marine","n/e"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Nuclear","n/e"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Other","219.36"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Other","219.31"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Other","219.51"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Other","219.02"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Other","219.02"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Other","218.86"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Other","218.73"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Other","218.67"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Other","218.93"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Other","218.92"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Other","218.78"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Other","218.69"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Other","218.95"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Other","218.81"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Other","218.71"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Other","218.97"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Other","218.94"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Other","218.97"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Other","218.94"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Other","218.86"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Other","218.91"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Other","218.97"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Other","218.98"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Other","218.95"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Other","218.97"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Other","218.97"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Other","218.98"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Other","218.92"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Other","218.91"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Other","218.79"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Other","218.88"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Other","215.77"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Other","207.73"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Other","206.94"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Other","195.15"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Other","179.02"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Other","162.94"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Other","158.95"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Other","158.70"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Other","158.75"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Other","158.85"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Other","158.80"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Other","158.89"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Other","158.87"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Other","158.90"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Other","158.91"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Other","158.86"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Other","158.82"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Other","158.89"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Other","158.91"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Other","158.87"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Other","158.92"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Other","158.92"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Other","158.97"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Other","158.84"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Other","158.50"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Other","158.51"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Other","158.62"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Other","158.49"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Other","158.60"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Other","158.62"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Other","158.88"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Other","158.59"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Other","158.58"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Other","158.44"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Other","158.49"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Other","158.47"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Other","158.55"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Other","158.52"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Other","160.10"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Other","171.77"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Other","173.52"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Other","174.86"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Other","179.43"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Other","179.33"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Other","181.15"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Other","190.24"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Other","190.28"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Other","190.61"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Other","192.48"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Other","201.67"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Other","202.15"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Other","202.14"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Other","202.15"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Other","202.09"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Other","202.09"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Other","202.15"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Other","202.14"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Other","201.74"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Other","201.85"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Other","210.88"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Other","216.34"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Other","216.59"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Other","208.65"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Other","193.59"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Other","182.35"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Other renewable","82.49"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Other renewable","87.11"
